session_id,user_id,started_at,ended_at,channel,device,country,page_views,utm_source,utm_campaign,is_bot
18382c6a-b63a-4843-8720-3974b099b628,4db624bb-1b1a-4134-89df-6e837523d6bc,2025-02-10 16:22:15,2025-02-10 16:37:00,affiliate,desktop,CO,9,email,,False
8e8cfae2-a949-42fb-8fb1-b95cbcc857c7,4ccb06dd-f561-4f1f-ad50-ccbc0d5da9a4,2024-10-14 12:49:02,2024-10-14 13:07:38,affiliate,Mobile,br,23,google,,False
fea7ce0a-f05d-4529-82d0-30b89e8586de,c4ffa05f-0114-464b-a8fc-eb3e5a3b1c69,2024-12-11 09:54:20,2024-12-11 10:06:16,referral,tablet,CL,24,instagram,camp_20,False
adb54944-e39f-4db3-8924-18c9ae9a3cd1,9576ffbc-4a8a-45a0-9887-f4e00dd6c7b6,2025-02-17 01:11:16,2025-02-17 01:46:48,metasearch,DESKTOP,br,20,,,False
cd32ea92-138d-4d4a-8bbd-0167dc88056d,ad1736cc-6d93-45f6-a495-a20c9ea27212,2024-10-18 04:47:52,2024-10-18 05:25:23,google_cpc,desktop,BR,21,,camp_43,False
9af0f787-5721-4f5e-9400-6a391c100843,d43d1d8b-ba7b-451a-8d6e-1fa84c2f577f,2024-12-06 01:58:14,2024-12-06 02:27:59,email,tablet,br,23,google,camp_3,False
b86dd668-dbb5-4cd9-afef-a93ff3db0008,,2024-11-21 01:13:24,2024-11-21 01:51:40,direct,mobile,MX,19,email,camp_49,False
e373de1b-aed3-4f13-b545-350034de475a,7f9bb424-5a33-4141-a384-5ab09de295f1,2025-01-16 13:29:19,2025-01-16 13:50:43,,Mobile,PE,23,,camp_22,False
f841b0fe-1ac9-4df0-90a9-27f8fef024db,fb4ceec7-5a33-42ab-a1bb-4cb76849011e,2024-11-07 03:58:14,2024-11-07 04:08:41,,mobile,CO,6,google,camp_19,False
f571156a-5d86-4868-a2ad-812a20352f73,,2024-11-26 12:36:17,2024-11-26 13:24:58,google_cpc,DESKTOP,CL,8,bing,,False
35637294-2977-4a16-87d0-e5ca01a79a86,00cf817b-fe66-4bf9-9925-78afd4223a3b,2025-01-15 22:17:38,2025-01-15 22:48:39,direct,Mobile,AR,7,email,camp_8,False
b0ccb4d0-3b0c-45c9-8812-55336ff070cc,,2025-03-02 19:20:00,2025-03-02 20:13:23,social_paid,tablet,CO,2,email,camp_22,False
690eddb3-9e9f-449e-a74d-bf07dd5962dc,76f8267c-a12c-4454-a0c5-d9e9021ebb59,2024-10-04 18:52:39,2024-10-04 19:30:46,direct,desktop,AR,18,facebook,,False
80b7ca02-d0b2-4c61-9125-7422d517eba9,f1d13f9a-93e9-46e3-a951-b9a3db95d4aa,2025-01-30 10:03:01,2025-01-30 10:29:45,social_paid,Mobile,Br,1,facebook,camp_44,False
32a507c0-bf57-425d-a541-ad1e530ead8e,b0e5c37f-e591-41aa-89d5-5cb17fdaf901,2025-01-22 04:40:59,2025-01-22 05:39:19,referral,DESKTOP,br,3,email,camp_10,False
f9132c37-1ec6-4850-9ab9-d976bcb73181,,2025-01-25 11:55:05,2025-01-25 12:42:30,direct,Mobile,Br,9,bing,camp_38,False
6a6f964c-6999-4fac-9287-c2573459eec5,187128c6-43b2-481a-9686-bd8ba21bb4bd,2025-03-21 20:02:11,2025-03-21 20:37:20,email,tablet,AR,9,instagram,camp_31,False
bc845237-ad33-427c-88b9-b0e5e75f8f83,716ea275-6f97-4e57-bb2e-b7c152d67645,2024-10-31 02:51:34,2024-10-31 03:36:35,google_cpc,tablet,Br,4,,camp_33,False
81e34c3b-f5d7-46bd-9406-a9ad7ed2714c,e4d027f8-92a2-48f9-9f6f-39a928aad2ff,2025-02-05 02:15:48,2025-02-05 03:09:02,referral,Mobile,Br,,facebook,camp_16,False
c5cae0f6-9876-465e-8cf0-5730fa16b18a,767447c4-197c-40b7-839d-ebce3a96e8c2,2024-11-15 22:18:53,2024-11-15 22:57:19,email,mobile,MX,4,google,camp_15,False
4709944e-7831-471c-8243-d6b99e35b989,6fa1f2c2-8970-46c5-a264-99e3f9d2f132,2024-10-31 21:05:17,2024-10-31 21:49:57,metasearch,Mobile,Br,9,instagram,camp_38,False
24cd9cd9-a7f2-4173-90b2-4f37d80dab08,,2024-10-06 05:44:59,2024-10-06 06:44:43,social_paid,Mobile,CL,15,email,camp_36,False
5199722f-564a-4b4e-8671-c07e3c6f5b2d,,2025-03-26 23:47:44,2025-03-27 00:21:23,metasearch,tablet,CO,18,,camp_16,False
0cf6ea05-4f71-4cb2-888f-4f7afca99ee0,4593d209-7e26-4fcb-8eca-cf247630531e,2025-02-07 21:38:54,2025-02-07 22:04:22,metasearch,Mobile,CL,14,email,,False
72447cc2-5fee-49e2-86de-83f4bfa6e751,,2024-12-28 06:25:48,2024-12-28 06:56:38,,Mobile,BR,3,instagram,camp_22,False
dc5c9cfb-b336-4511-b2d0-bc1fcae4d3a4,0c3274ad-82f8-4812-b95b-f36846e149c4,2025-03-29 06:16:13,2025-03-29 07:07:29,email,mobile,BR,23,,camp_33,False
96457eee-0849-40bc-b22c-d56dd2a8b8f6,b903685c-e1ca-47b1-9ea3-aed8f776f4bd,2024-11-13 15:31:23,2024-11-13 15:38:16,affiliate,tablet,br,17,instagram,camp_29,False
fd94f87a-7c25-4a49-8abf-b7b2aa03f776,84ee29df-c74e-457e-ae01-fea1f7c5851b,2025-01-17 08:11:50,,google_organic,tablet,br,11,bing,,False
cf852ddf-1ed3-48a1-9ccb-8af21e5028e5,056684f0-8f19-4d4d-a59f-b45692a6ef77,2024-10-21 02:26:28,2024-10-21 02:38:31,social_paid,tablet,CO,24,facebook,camp_17,False
291f9a60-0119-4efd-a48c-3cd7b60b85bd,1763cc6b-81fa-49c5-95c2-8d280d53b31c,2024-11-20 02:08:29,,affiliate,mobile,BR,17,email,camp_16,False
7ed5059a-2b51-40ce-a7d0-462b21710797,33caf0b9-16ed-4679-83c8-fb1e94e942d4,2024-10-17 00:05:13,2024-10-17 00:34:20,social_paid,mobile,CL,9,,camp_19,False
f34c81b0-aa77-45a4-adb7-cbfa1fbe8da6,c632fab4-19bb-462e-8491-246c8efcbb2e,2024-11-22 19:38:17,2024-11-22 20:30:09,metasearch,tablet,Br,24,,camp_10,False
120a0a6b-3fc6-4e8e-b953-fa08131edf48,,2025-02-17 19:36:33,2025-02-17 20:22:45,referral,Mobile,CL,23,google,camp_10,False
47956529-b5a3-494d-8898-cdba4b17c5df,5ba62dd0-5239-4dd9-bce9-a15bfb1f697e,2024-12-08 20:06:09,2024-12-08 21:05:23,social_organic,DESKTOP,BR,12,google,camp_4,False
72a82d5b-48de-4d31-be04-4dae7a49d636,73807ac7-d3d4-41ff-86a7-a1064e7a42b4,2024-12-08 10:09:08,2024-12-08 10:40:11,google_organic,tablet,PE,1,google,camp_20,True
a273d9eb-228e-469a-bb57-f6983c3fdc07,dce2820a-2616-459e-85fb-1fbb730da5e3,2024-12-06 06:53:49,2024-12-06 07:20:33,social_organic,tablet,br,11,facebook,,False
f670573c-4b21-4d89-b55a-db0fb83f1e90,036637a8-904b-4375-9181-cf92ba8b681a,2024-11-24 20:08:22,2024-11-24 20:18:46,social_organic,Mobile,CO,25,,camp_11,False
b5ceea9d-e614-4d56-b896-06a198c0308e,95639f68-1448-4e69-9511-de7b5ea5601c,2024-10-01 15:26:00,2024-10-01 15:31:54,direct,DESKTOP,br,1,bing,camp_24,False
0eac6d05-5d2f-4321-b73e-9d8e8ae8aeec,ec78376f-1188-493c-ab2f-67ffe8d32d79,2025-02-21 22:51:06,2025-02-21 23:07:11,social_organic,mobile,BR,18,instagram,camp_46,False
7e9f436c-7b45-47b5-a658-b42c6da67fe3,,2025-02-07 16:18:04,2025-02-07 17:18:04,,DESKTOP,MX,7,google,camp_13,False
f4af62a3-cf51-4677-959a-d437eebfd83f,d429ac43-7cfc-4332-969d-fd7c5a721daf,2025-03-01 01:26:40,2025-03-01 02:00:45,direct,tablet,AR,15,,,False
94ef6dfa-1c27-4888-a5f6-677e03cb77a2,,2024-12-29 13:10:05,2024-12-29 13:14:08,google_organic,desktop,CL,9,google,,False
b12dcd60-bc24-4b7a-8af4-a841387d3d98,f54d7389-a003-424e-bb4f-37c7efd1832e,2025-02-21 19:22:42,2025-02-21 20:00:21,social_organic,tablet,BR,6,bing,camp_21,False
d3f9d82f-0865-4459-8a56-a74a1ba03563,6ad50c9f-f2ad-41e2-9e1e-dd993580441f,2024-12-22 17:19:13,2024-12-22 17:47:25,social_organic,tablet,AR,13,email,camp_44,False
5eef82bb-1e88-4493-adaf-e674fcfd82bf,,2025-02-18 18:57:09,2025-02-18 19:46:59,google_cpc,Mobile,MX,20,google,camp_29,False
5207526e-0ab4-4808-b7fc-851cc60afa3e,242715c0-405d-4d99-91c9-4178565522ef,2024-12-27 13:36:23,2024-12-27 13:39:00,google_cpc,DESKTOP,br,23,facebook,camp_13,False
d8a47e7c-19d2-407c-95f9-a3a61cb3517f,c7a2a3e5-a1a4-4324-887d-2386422b4762,2025-03-21 21:49:50,2025-03-21 21:50:55,social_paid,desktop,BR,7,,camp_2,False
8fbe9a76-899a-41e2-8bbb-de44ca4a1e92,,2024-10-17 03:38:57,2024-10-17 04:09:44,social_paid,desktop,AR,6,,camp_12,False
3882ec9d-12b1-40d3-99a9-0f849c8fb976,a6f7d426-2e0d-4813-83d5-8e1125a11b68,2024-12-12 23:39:40,2024-12-12 23:53:56,email,Mobile,US,1,instagram,camp_37,False
93b8cab1-ca73-43c7-b54d-cd5219e37f58,602adf84-9b57-4e76-90db-c9c25af18391,2024-10-18 05:36:26,2024-10-18 06:30:19,affiliate,tablet,AR,1,,camp_2,False
1f7708b6-a184-40c1-8302-2c9710eea7db,40570bcd-7477-469d-b6d1-4f045f94fbc3,2025-01-07 08:05:17,2025-01-07 08:25:19,email,DESKTOP,CO,4,facebook,camp_47,False
f65d9841-c7b7-40fb-9086-9e8bf15a440e,799c9502-22be-4fb0-be05-5eed50f348ba,2025-01-21 16:06:09,2025-01-21 16:55:32,google_cpc,desktop,CO,17,,camp_22,False
1fba5aea-b7d0-4563-824d-32ab19174894,,2025-03-07 05:39:06,2025-03-07 06:11:05,email,desktop,MX,7,,camp_8,False
c3419037-fdaf-4a95-9aaf-e2087da3a841,,2025-03-18 17:31:48,2025-03-18 17:53:38,social_paid,DESKTOP,CL,21,email,camp_10,True
5da8ff47-a885-420e-9b48-98bacd3fa0e5,f7082bef-7060-4a0f-bbe3-d39f5a8889cd,2024-11-11 04:46:20,2024-11-11 05:42:30,google_cpc,DESKTOP,BR,14,bing,camp_7,True
9c789c0d-50c6-45e9-bd35-9a41377144d9,b21de5d0-6f8a-428b-ab7a-fc80e7024907,2025-03-24 13:45:41,2025-03-24 14:31:33,referral,tablet,br,17,facebook,camp_31,False
00421601-9e10-4ffe-85df-80da58d7e058,9b2658f9-3e01-43c8-b411-e3f3047b33e7,2024-10-02 06:41:36,2024-10-02 06:46:38,google_organic,DESKTOP,CL,20,facebook,camp_20,False
a399695f-2577-440e-a99b-4ae6f0deac12,ed645a4e-432c-43ad-9419-0d401ee84b0f,2024-12-14 14:07:57,2024-12-14 14:44:06,email,DESKTOP,US,21,facebook,camp_48,False
c70a294f-fe3c-4da7-a2c2-2ed5d537fbe2,e9c4a1ac-cd4f-4fa4-84ad-a9627763006a,2025-03-24 22:41:30,2025-03-24 23:03:20,email,DESKTOP,AR,20,email,,False
7bbc2019-866b-4d04-84ff-b55344a72dd3,,2024-11-01 01:19:59,,referral,mobile,PE,10,google,camp_17,False
4dfc45b7-61e4-4530-a15d-814dfa5125c8,93b2ab3e-509e-4fc3-b98d-9363f096c172,2024-10-28 00:17:04,2024-10-28 00:22:02,social_paid,mobile,AR,23,bing,camp_13,False
ada4ffc8-7672-4490-96af-0d26559f7dc5,ecaef43a-5c69-438d-8afa-58aa8f90846e,2024-12-29 00:38:00,2024-12-29 01:19:59,google_organic,Mobile,CO,7,google,camp_49,False
be9b5da4-7607-4fb2-93f7-1a583430f535,0ee63919-6c9c-48ac-a946-6b0773c1580e,2025-03-26 23:20:21,2025-03-27 00:00:08,direct,DESKTOP,BR,3,google,,False
80f0feaf-bbca-494c-9012-480c8ff50c99,dbe0620c-de69-4c4c-92c4-bbb8681dde5e,2024-11-28 18:17:36,2024-11-28 19:17:09,google_cpc,DESKTOP,CO,19,bing,camp_42,True
db2bb30f-2d00-43aa-a77a-fb1874a8f29d,15da0c85-de86-4e2d-89bb-8e95cbbc3529,2025-01-30 22:44:47,2025-01-30 23:44:10,google_organic,desktop,br,14,google,camp_10,False
92c34148-3bc5-4453-8051-91a621defe17,a5dbd5ea-915a-4754-8dbc-663020492583,2025-02-06 19:45:25,2025-02-06 20:19:49,social_organic,mobile,CO,13,,camp_21,False
56cb8212-4d74-438d-b928-368ebb9e37be,edf51992-bd64-422d-b9a4-0a1f97d04026,2024-11-11 01:56:42,2024-11-11 02:42:40,email,Mobile,PE,17,,,False
eaca9006-f8d9-4c1b-8dca-36b6a413b738,a4e89681-a9df-41e0-882c-24423332902a,2025-01-02 22:54:13,,social_organic,tablet,br,25,bing,camp_25,False
b2dbab45-45f2-4bf6-9e70-956819dc0e52,3dcec50f-b6f0-40da-918f-8c7d8e5e015c,2024-11-24 23:47:19,2024-11-25 00:37:29,email,tablet,br,14,email,camp_48,False
57f812ba-7369-43bf-b776-803813923b65,5c090795-2f98-4a9a-b7d1-19f6fe6279b4,2025-02-19 07:12:11,2025-02-19 07:20:12,social_organic,DESKTOP,US,24,facebook,,False
96578055-10ef-4b78-ba42-de3cafffc127,076f36e6-552f-4ef7-a31e-e1d28a89088d,2025-03-21 09:25:22,2025-03-21 10:10:25,direct,tablet,AR,24,email,camp_24,False
c6869fcb-cb75-4824-aef0-68807a4c0a61,9fb5cc1a-9edf-46f9-b89d-490341891acb,2024-12-13 08:38:30,2024-12-13 08:45:09,direct,desktop,br,4,,,False
18cb07cb-dd9b-49b9-9f97-bf705138dc1d,bb8d46d4-0439-4d07-a885-68b8af71cdd2,2025-01-26 04:22:37,2025-01-26 04:42:42,google_organic,desktop,MX,25,,camp_31,False
723dfbc0-14c3-4a88-89cb-c6c9d2289e23,,2024-10-12 23:07:56,2024-10-12 23:58:53,referral,desktop,US,19,,camp_15,False
37df01ff-d699-4f93-ae85-9c11e9209dfa,,2024-12-29 09:30:13,2024-12-29 09:36:11,google_organic,DESKTOP,PE,22,facebook,,False
d232ed43-c7ec-4e0b-8ed2-664db7850591,ad3237ac-3670-4f34-8a05-8488693b9ae7,2025-01-18 11:00:51,2025-01-18 11:24:46,google_organic,desktop,AR,15,,camp_31,False
be3e6f30-9b11-4400-8773-c32ad3da29d6,c3c086ca-b898-4444-a2b5-7412bff74d2b,2024-11-21 22:10:33,2024-11-21 22:59:31,affiliate,mobile,MX,16,,camp_33,False
1c6f2644-1f19-415e-b467-cdc57a1391a7,,2025-02-27 17:44:19,2025-02-27 18:12:20,email,desktop,PE,8,,camp_15,False
260bf9f5-6c01-4797-b581-544bc5e76a72,29b88423-4802-42a6-9d25-d9ffe52feae8,2025-03-10 19:15:26,2025-03-10 19:36:04,affiliate,mobile,BR,10,facebook,camp_49,False
98d0a1ba-6b49-4cf7-8659-63cfec7a1dfb,b2b8e689-f593-40d5-ba61-9c3857ad3932,2024-10-21 17:14:27,2024-10-21 17:19:47,email,desktop,br,18,google,camp_38,True
2f4f66f0-b27f-4052-a1a6-014794d8ffec,,2025-03-15 19:50:41,2025-03-15 20:18:39,google_cpc,mobile,US,6,instagram,,False
454d82f7-0abc-4602-8070-655db8590fc4,4db86eb4-5e49-40ec-95aa-811d8f541be5,2025-03-15 23:40:18,2025-03-16 00:20:25,social_paid,DESKTOP,Br,20,instagram,camp_50,False
909913b4-9d81-4260-95a0-5d459d3d72f8,8f873358-7405-4972-9814-ec0658331bb8,2024-10-07 15:53:10,2024-10-07 16:15:26,google_cpc,desktop,CL,9,facebook,,False
214089bd-5872-43bf-a2d6-960420bcf430,77a8477f-7d54-49c4-8aaa-22b0374d9534,2025-03-02 20:02:52,2025-03-02 20:39:27,google_organic,mobile,PE,12,,camp_41,False
b8f1ba76-bb74-4293-9ca6-277280045d11,4dfca236-f92e-45d3-96d6-645a73b84dc2,2024-10-19 12:33:34,2024-10-19 13:03:43,google_cpc,tablet,PE,11,email,camp_20,False
583195b3-80f5-4770-b2e3-d23545b36c59,c5d590aa-7380-4494-b534-cfd8b81daffa,2024-10-02 00:33:12,2024-10-02 00:57:05,referral,Mobile,CL,7,bing,camp_26,False
1aa76ab2-b372-4886-b65a-97ca5628da2d,,2024-12-28 06:57:35,2024-12-28 07:40:52,email,Mobile,CL,6,,,False
b698d14f-66ee-4418-9b66-0b39926aa160,31db7874-a6ba-4f5a-8da9-5516f643a2e3,2024-12-29 12:55:20,2024-12-29 13:24:33,google_cpc,DESKTOP,CL,3,,camp_43,False
d0dae89c-c8c7-40d7-a2a6-99a107624d78,c4ffa05f-0114-464b-a8fc-eb3e5a3b1c69,2025-02-25 03:01:02,2025-02-25 03:44:33,affiliate,desktop,US,7,email,camp_14,False
34fd77d9-938c-436d-b0e0-76b00da6b6bf,00c7cb1d-8f51-4741-9800-5b4e59544eea,2025-02-28 22:53:50,2025-02-28 23:09:18,affiliate,desktop,AR,5,,camp_50,False
8f7fe233-b528-47b9-a86d-9803b83c2ccc,d84be49c-e601-4e77-a33e-0705b1bdedb8,2024-11-04 23:40:04,2024-11-05 00:11:52,metasearch,tablet,br,22,facebook,,False
ac9c729b-30aa-4722-8b9a-785819aeb6df,cd872be4-15fa-4c1d-bec2-6a2e8f5615f5,2024-12-17 16:18:20,2024-12-17 16:40:35,direct,mobile,CL,24,email,camp_29,True
1beb583f-abc4-464b-9bb9-0311323feb8e,8de14055-a918-49ef-9d42-bb83d9b6a535,2024-10-16 06:11:25,2024-10-16 06:30:09,referral,Mobile,CO,10,google,camp_15,False
42a07f50-1048-4233-a574-f0e954b22a64,9fe5964a-b50a-470e-bd26-743ec38e70a7,2025-02-13 11:34:18,2025-02-13 12:18:28,referral,mobile,BR,16,facebook,camp_8,False
033fbad6-7385-46fc-9222-ed8dc28a8c6a,0639b27e-1563-4176-82a5-161dd602a4d3,2025-02-05 03:08:47,2025-02-05 04:07:58,affiliate,Mobile,Br,16,instagram,camp_47,False
f7405c88-f239-4ea9-8b86-8e0a068df2a0,53aa0ac4-3b84-4efc-83e7-ecd46b7950e0,2025-02-27 15:39:30,2025-02-27 15:46:38,google_organic,tablet,US,15,,camp_28,False
40ab87ff-091d-47e6-af7c-d5d05bb007ea,ba5f2518-f6d9-4a62-a4fc-b26f0d965eae,2024-11-16 15:17:20,2024-11-16 15:33:17,affiliate,mobile,MX,,google,camp_30,False
8f9e186d-9814-4fd5-ba33-1d4f0565fc60,19ab948b-136d-4933-ae79-e501c3fe8c4c,2025-01-19 04:34:06,2025-01-19 04:46:32,social_paid,mobile,US,12,,camp_32,False
e35da5bf-ebfd-4f06-a5e0-231f0845dd47,cf835e1c-155a-458c-9ab8-3fc993d8f005,2025-03-22 18:50:59,2025-03-22 19:01:44,,Mobile,AR,20,,,False
e01673b9-a746-43f4-9d04-b36370f86cb1,64514c9e-15fb-44d3-924a-9d9fa5675e75,2024-11-18 13:58:57,,affiliate,desktop,PE,5,email,,False
37e74630-fe64-47fd-9404-df2e61c13279,de89ad30-b9af-431e-9a22-14e5a69a5cb7,2025-01-29 13:45:33,2025-01-29 14:02:52,social_organic,Mobile,br,2,,camp_41,False
5832e3e9-587f-4582-9dbf-f62601afca3d,82865149-808b-48b6-83e8-a2512bcfc330,2024-11-06 00:57:30,2024-11-06 01:45:52,metasearch,Mobile,US,11,,camp_35,True
86fb6d1c-8561-4882-a3d8-f5ead35a4ad5,b6272e3c-2a58-4bb5-8f3c-232d3ae75a96,2024-10-08 11:41:20,2024-10-08 12:36:38,affiliate,tablet,Br,17,,,False
9295cfd8-3b66-4c0d-b0e4-42b53021aef2,e57aa804-ddd3-4739-b5d7-6d2fe271611e,2025-02-12 17:46:48,2025-02-12 18:26:25,google_cpc,Mobile,PE,9,,camp_37,False
ed90ad00-94ec-4c9f-96d4-5b9a551aac6f,d32f9d3c-ca83-46b6-97de-92c232056b09,2024-11-24 13:21:09,,google_cpc,Mobile,BR,10,,camp_2,False
23f5c5bc-6491-4054-a672-413ef6c85513,8651ed17-c0ba-43e8-b5e7-0d0bc11e7bd7,2024-10-22 20:29:18,2024-10-22 21:27:34,affiliate,Mobile,AR,7,google,camp_30,False
1b11c64d-3405-4cee-8646-cb4c746a0d00,498caf6e-042a-45dc-a7b0-cea1520cc950,2024-12-10 16:22:28,2024-12-10 16:28:12,email,Mobile,PE,24,,camp_3,False
381ca3df-e66f-40a5-ae0d-4c29cb1a2a3c,b3386e1a-ba63-4f1f-99da-4378f442594d,2024-10-25 02:03:39,2024-10-25 03:01:25,direct,tablet,AR,18,facebook,camp_38,False
be6d7f49-603d-4df4-8a2b-7c9158892756,8a5d2f2f-43f3-4aef-b5f5-0338846fc0d8,2024-12-30 18:14:02,2024-12-30 18:20:58,social_organic,Mobile,br,12,facebook,camp_27,False
16623409-c8ef-48ad-8516-35c51bfe061e,7996cb74-2144-4a98-b192-1b84b46be5f1,2024-10-19 01:48:00,2024-10-19 02:21:17,,Mobile,AR,10,bing,camp_18,False
7bbd0127-8325-4da2-bbc6-a2f69517ecbd,b15f151a-2ac0-45ad-9da9-ff764cfe8653,2025-01-09 23:51:38,2025-01-10 00:13:11,google_organic,mobile,AR,18,bing,camp_34,False
206f87d8-3816-4ddd-8983-0febbf5c9a2d,8d1f5d7a-72b7-409c-84d3-6aceed3b2af6,2025-03-02 10:58:41,2025-03-02 11:26:48,social_paid,desktop,AR,16,bing,camp_17,False
e80ddd8e-31f8-4d4c-bdee-7a0f0a2038d7,6cf87424-a8cb-432c-bb4a-ecaa1f81129c,2024-12-12 21:31:56,2024-12-12 21:40:26,email,mobile,PE,3,,camp_33,False
bafe8af6-16ce-4edb-b752-935fd2716ff4,3cac53b0-63f0-49cf-a281-42f84003d455,2025-02-28 17:01:57,2025-02-28 17:27:06,social_paid,mobile,MX,6,instagram,camp_46,False
f2ac94cd-25f8-44f7-9bea-126dea592034,cc7c10ec-a5f2-4035-985b-8aa1498ecde8,2024-10-05 23:28:07,2024-10-05 23:47:39,,tablet,AR,4,email,camp_34,False
47273347-8a20-4355-bf5c-c0e22528e425,5ffd3a09-54ac-4120-9196-a6ceaf8adfcc,2024-11-18 05:39:07,2024-11-18 06:02:58,metasearch,mobile,US,14,instagram,,False
93880add-e854-4512-8940-c75e9967d475,46094341-61e9-4f4c-8b5f-03f0af4d2cf0,2024-12-26 09:37:25,2024-12-26 09:54:30,google_organic,mobile,BR,10,,,False
70ebd0fe-deb7-409f-aac3-65820aa1f264,5f8ddbf5-e6ef-4f95-b5f9-f7bb673b2b51,2025-01-24 09:23:14,2025-01-24 10:17:27,social_paid,mobile,US,10,email,camp_38,False
9d41b16c-bfb1-4442-962d-84bcdeda1d05,66dcd4dc-f1a2-4ab9-a326-a5196784b719,2024-11-21 08:50:44,2024-11-21 09:12:43,google_cpc,Mobile,br,23,bing,,False
339d2514-f262-4370-8eb0-94b1453aea23,eb98616a-cd8a-42fc-aab5-5861070f32e0,2025-03-20 16:21:26,2025-03-20 17:02:02,google_organic,DESKTOP,MX,1,facebook,camp_10,False
ac0e60ca-e74a-4d00-b346-8643bc7c2449,0ef3ead5-e96e-4268-82a2-d597a3c86b61,2025-03-18 18:49:10,2025-03-18 19:08:07,direct,Mobile,AR,18,,camp_20,False
85005915-e831-4f03-84c9-73e4293e2716,,2024-10-21 06:13:37,2024-10-21 06:46:23,metasearch,DESKTOP,Br,19,instagram,camp_38,False
96b14e89-2de4-454e-a4a4-ed5089a00093,66714ec4-40cf-4680-b4c5-924f22934909,2025-01-23 02:44:10,2025-01-23 03:05:46,direct,mobile,PE,3,instagram,camp_15,False
fd2ddb14-9627-40a3-aa01-cd57a88967de,4cee0cdf-72da-47c0-965f-dddb59578029,2025-01-26 19:38:06,2025-01-26 20:30:37,google_cpc,mobile,br,10,google,,False
0484673b-594b-482d-b8f7-d147913c6ed3,fac0f26d-57e6-40e1-8566-9de135cff7a7,2024-10-22 00:39:48,2024-10-22 00:53:14,,mobile,AR,12,google,camp_27,False
9ed2b11c-c311-4177-a77a-2f75dfad0599,683a10dd-7330-40fd-b3e4-5247d48f83d2,2025-01-17 21:50:06,2025-01-17 22:41:41,google_cpc,tablet,Br,19,,camp_11,False
490f17cd-3b44-44c1-8f36-f1e562dceefd,15d39893-b8c8-4c60-a434-c8cf7dabfdf7,2024-10-05 00:20:55,2024-10-05 00:39:59,referral,mobile,CO,20,google,camp_43,False
03564086-df9e-45fa-8216-ec67c9632edd,,2024-10-20 21:45:35,2024-10-20 22:31:04,google_cpc,tablet,CL,13,facebook,,False
3fd90096-9074-4e01-9158-94f157c84b4a,e2aed263-b49d-4f5d-ba70-0678fd355b42,2025-03-01 23:07:41,2025-03-01 23:46:58,metasearch,Mobile,br,16,,camp_12,False
1ad0cfc9-304d-428a-b47b-deef0ca7ccc9,30449714-d27e-4d6f-b495-d376f8bfdc0c,2025-03-27 18:18:47,2025-03-27 18:29:12,direct,mobile,CL,18,email,,False
f3458942-1eb9-4037-997e-3e2b080a971b,cc05a488-204b-4dac-b285-5c7248098677,2025-02-24 17:50:39,2025-02-24 18:35:02,google_cpc,desktop,PE,17,email,camp_47,False
983cc3a5-0f2d-4dc4-8de1-fca1e0f662a4,a5445ff4-05a1-4a10-9fc8-06277d6a3431,2024-10-01 15:57:09,2024-10-01 16:56:25,social_paid,tablet,Br,15,,,False
76b82381-73f1-4ff3-98d4-c2d5b1d05845,548b8a97-6b6e-4f9c-99cf-794bdf6a2aa6,2025-03-06 15:55:59,2025-03-06 16:54:35,google_cpc,mobile,br,15,,,False
e923cd87-e744-48a4-9f65-c78c73ca90e9,fb8ef50e-a343-4ba7-9f10-bdff9d26fb19,2025-03-11 16:41:44,2025-03-11 17:34:58,,tablet,CL,8,instagram,camp_47,False
cfd8eebf-761d-46bc-b035-bcb8b02a0c58,21549647-89f8-4cc1-955c-aaeacabd6f97,2025-03-15 17:39:40,2025-03-15 18:36:33,referral,desktop,PE,15,,,False
dec266c7-a6be-4f85-8b75-75968a17cbe8,32f62ec9-77be-4f00-95d5-9a7dc611a484,2024-12-09 12:23:27,2024-12-09 12:34:02,referral,DESKTOP,PE,15,instagram,camp_31,False
8286d48e-9601-45fe-aa89-f805af9d8375,307b14ae-f021-4183-81fa-a9026f534330,2025-01-31 16:01:14,2025-01-31 16:09:25,affiliate,mobile,BR,14,facebook,camp_4,False
2e946b2d-ca6e-48c9-82a0-0acd7372ed25,12cc53bb-fd54-4749-8d7f-462c0e2d2bde,2025-01-24 13:23:28,2025-01-24 13:55:41,social_paid,DESKTOP,US,23,email,,False
3bd31d75-abfb-4320-846b-718d1ddf4afd,5a17be4e-d598-4588-b5b4-c3d8a10ae30c,2024-10-16 07:23:46,,google_cpc,desktop,US,1,,camp_6,False
ed3a7150-0f0a-4bd9-948b-b92f2469d921,5756d8ea-63ee-4711-a2bb-8257cf5b30cf,2024-10-26 14:24:11,2024-10-26 14:41:55,social_paid,desktop,CL,3,email,camp_26,False
8cc92731-079c-4fba-a965-0352400eb037,4246a07d-4209-4a7f-959a-2c4ba4fbb920,2024-10-12 08:47:09,2024-10-12 09:11:24,social_organic,desktop,br,18,google,camp_44,False
78a948d0-b9a4-4f4d-9aaf-83fdcee1f4bb,cab7b3d2-7aee-41c6-97ac-194264d50d71,2024-12-30 14:32:16,2024-12-30 14:49:41,email,desktop,PE,22,,camp_7,False
